job_id,job_name,job_state,product_name,start_dt,modified_dt,time_took_sec
job_202205280618_1653689897.7091656,prod04_webguild_SQLs,done,prod04_prod,2022-05-27 22:18:17,2022-05-27 22:18:19,2.0
job_202205280619_1653689947.33495,mabi_mabitwmabinogi_SQLs,done,mabi_prod,2022-05-27 22:19:07,2022-05-27 22:31:15,728.0
job_202205280619_1653689961.973723,mabi_mabitwmabinogi_SQLs,done,mabi_prod,2022-05-27 22:19:22,2022-05-27 22:26:38,436.0
job_202205280620_1653690004.2240088,mabi_authdb_SQLs,done,mabi_prod,2022-05-27 22:20:04,2022-05-27 22:27:43,459.0
job_202205280620_1653690028.854665,prod04_userinfo_SQLs,done,prod04_prod,2022-05-27 22:20:28,2022-05-27 22:28:32,484.0
job_202205280622_1653690160.5011392,prod07_userdb_SQLs,done,prod07_prod,2022-05-27 22:22:40,2022-05-27 22:27:40,300.0
job_202205280622_1653690169.1045406,mabi_itemstorage_SQLs,done,mabi_prod,2022-05-27 22:22:49,2022-05-27 22:25:41,172.0
job_202205280623_1653690225.9913142,mabi_mabitaiwanstorage_SQLs,done,mabi_prod,2022-05-27 22:23:46,2022-05-27 22:27:24,218.0
job_202205280624_1653690270.4279752,mabi_mabiguild2_SQLs,done,mabi_prod,2022-05-27 22:24:30,2022-05-27 22:26:05,95.0
job_202205280624_1653690282.6265855,mabi_messengerDB_SQLs,done,mabi_prod,2022-05-27 22:24:42,2022-05-27 22:26:35,113.0
job_202205280624_1653690285.3608527,mabi_messengerDB_SQLs,done,mabi_prod,2022-05-27 22:24:45,2022-05-27 22:26:35,110.0
job_202205280624_1653690297.8259194,mabi_mabi_log_SQLs,done,mabi_prod,2022-05-27 22:24:57,2022-05-27 22:25:50,53.0
job_202205280625_1653690311.3990133,prod04_userinventory_SQLs,done,prod04_prod,2022-05-27 22:25:11,2022-05-27 22:31:17,366.0
job_202205280625_1653690342.9373147,mabi_mabitwauction_SQLs,done,mabi_prod,2022-05-27 22:25:42,2022-05-27 22:30:41,299.0
job_202205280626_1653690364.1787155,prod05_dnsession_SQLs,done,prod05_prod,2022-05-27 22:26:04,2022-05-27 22:32:43,399.0
job_202205280627_1653690458.8029876,prod05_dnsession_SQLs,done,prod05_prod,2022-05-27 22:27:38,2022-05-27 22:30:48,190.0
job_202205280629_1653690588.7905135,prod05_dnsession_SQLs,done,prod05_prod,2022-05-27 22:29:48,2022-05-27 22:36:11,383.0
job_202205280630_1653690606.5943415,prod05_dnsession_SQLs,done,prod05_prod,2022-05-27 22:30:06,2022-05-27 22:34:46,280.0
job_202205280632_1653690722.5800896,prod04_userdynamic_SQLs,done,prod04_prod,2022-05-27 22:32:02,2022-05-27 22:39:55,473.0
job_202205280632_1653690759.952832,prod05_dnsession_SQLs,done,prod05_prod,2022-05-27 22:32:39,2022-05-27 22:40:25,466.0
job_202205280633_1653690802.4006605,prod05_dnsession_SQLs,done,prod05_prod,2022-05-27 22:33:22,2022-05-27 22:37:31,249.0
job_202205280640_1653691223.593513,prod04_caconfig_SQLs,done,prod04_prod,2022-05-27 22:40:23,2022-05-27 22:41:27,64.0
job_202205280641_1653691277.5409467,prod04_caguild_SQLs,done,prod04_prod,2022-05-27 22:41:17,2022-05-27 22:42:56,99.0
job_202205280643_1653691391.602297,mabi_mabitwmabinogi_SQLs,done,mabi_prod,2022-05-27 22:43:11,2022-05-27 22:51:47,516.0
job_202205280643_1653691415.8155684,mabi_mabitwmabinogi_SQLs,done,mabi_prod,2022-05-27 22:43:35,2022-05-27 22:49:05,330.0
job_202205280650_1653691810.4952455,prod04_caitem_SQLs,done,prod04_prod,2022-05-27 22:50:10,2022-05-27 22:51:38,88.0
job_202205280654_1653692068.719531,prod04_camarket_SQLs,done,prod04_prod,2022-05-27 22:54:28,2022-05-27 22:59:24,296.0
job_202205280656_1653692196.270214,prod04_carankey_SQLs,done,prod04_prod,2022-05-27 22:56:36,2022-05-27 22:57:47,71.0
job_202205280657_1653692246.9622245,prod05_dnstaging_SQLs,done,prod05_prod,2022-05-27 22:57:27,2022-05-27 23:05:57,510.0
job_202205280657_1653692259.6451383,prod04_caschool_SQLs,done,prod04_prod,2022-05-27 22:57:39,2022-05-27 22:58:55,76.0
job_202205280658_1653692312.9402921,prod04_cataiwanstat_SQLs,done,prod04_prod,2022-05-27 22:58:32,2022-05-27 22:59:16,44.0
job_202205280659_1653692353.8984246,prod04_cautils_SQLs,done,prod04_prod,2022-05-27 22:59:13,2022-05-27 22:59:48,35.0
job_202205280659_1653692383.1420527,prod04_fxmessage_SQLs,done,prod04_prod,2022-05-27 22:59:43,2022-05-27 23:00:54,71.0
job_202205280659_1653692399.7199268,prod05_dnstaging_SQLs,done,prod05_prod,2022-05-27 22:59:59,2022-05-27 23:10:30,631.0
job_202205280700_1653692454.4215653,prod04_purchaseinfo_SQLs,done,prod04_prod,2022-05-27 23:00:54,2022-05-27 23:04:32,218.0
job_202205280701_1653692480.0581946,prod04_purchaserank_SQLs,done,prod04_prod,2022-05-27 23:01:20,2022-05-27 23:05:01,221.0
job_202205280701_1653692499.2994478,prod04_cupdynamic_SQLs,done,prod04_prod,2022-05-27 23:01:39,2022-05-27 23:06:11,272.0
job_202205280702_1653692531.3333383,prod04_cupinventory_SQLs,done,prod04_prod,2022-05-27 23:02:11,2022-05-27 23:09:53,462.0
job_202205280702_1653692534.0603926,prod04_serverlogdb_SQLs,done,prod04_prod,2022-05-27 23:02:14,2022-05-27 23:03:14,60.0
job_202205280702_1653692542.6084404,prod04_tranxlog_SQLs,done,prod04_prod,2022-05-27 23:02:22,2022-05-27 23:03:19,57.0
job_202205280703_1653692637.343919,prod04_usercontent_SQLs,done,prod04_prod,2022-05-27 23:03:57,2022-05-27 23:07:22,205.0
job_202205280704_1653692665.6942785,prod04_usereditlog_SQLs,done,prod04_prod,2022-05-27 23:04:25,2022-05-27 23:06:01,96.0
job_202205280704_1653692693.1126163,prod04_webguild_SQLs,done,prod04_prod,2022-05-27 23:04:53,2022-05-27 23:07:11,138.0
job_202205280705_1653692703.4118235,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-27 23:05:03,2022-05-27 23:11:03,360.0
job_202205280705_1653692716.878924,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-27 23:05:16,2022-05-27 23:11:20,364.0
job_202205280705_1653692721.8754027,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-27 23:05:21,2022-05-27 23:09:45,264.0
job_202205280705_1653692730.8583133,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-27 23:05:30,2022-05-27 23:09:53,263.0
job_202205280705_1653692735.137968,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-27 23:05:35,2022-05-27 23:07:53,138.0
job_202205280706_1653692791.2840743,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-27 23:06:31,2022-05-27 23:11:50,319.0
job_202205280706_1653692804.350557,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-27 23:06:44,2022-05-27 23:12:02,318.0
job_202205280706_1653692808.4902625,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-27 23:06:48,2022-05-27 23:10:31,223.0
job_202205280706_1653692817.602445,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-27 23:06:57,2022-05-27 23:10:58,241.0
job_202205280707_1653692821.9958847,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-27 23:07:02,2022-05-27 23:10:17,195.0
job_202205280708_1653692901.1159482,prod01_club_SQLs,done,prod01_prod,2022-05-27 23:08:21,2022-05-27 23:08:23,2.0
job_202205280708_1653692901.3162096,prod01_messenger_SQLs,done,prod01_prod,2022-05-27 23:08:21,2022-05-27 23:08:23,2.0
job_202205280716_1653693378.5164819,mabi_authdb_SQLs,done,mabi_prod,2022-05-27 23:16:18,2022-05-27 23:20:57,279.0
job_202205280718_1653693514.1260395,mabi_itemstorage_SQLs,done,mabi_prod,2022-05-27 23:18:34,2022-05-27 23:20:26,112.0
job_202205280719_1653693553.6805787,mabi_mabitaiwanstorage_SQLs,done,mabi_prod,2022-05-27 23:19:13,2022-05-27 23:22:28,195.0
job_202205280719_1653693583.6406226,mabi_mabiguild2_SQLs,done,mabi_prod,2022-05-27 23:19:43,2022-05-27 23:20:42,59.0
job_202205280719_1653693593.0585606,mabi_messengerDB_SQLs,done,mabi_prod,2022-05-27 23:19:53,2022-05-27 23:21:38,105.0
job_202205280719_1653693595.6882577,mabi_messengerDB_SQLs,done,mabi_prod,2022-05-27 23:19:55,2022-05-27 23:21:04,69.0
job_202205280720_1653693604.5685701,mabi_mabi_log_SQLs,done,mabi_prod,2022-05-27 23:20:04,2022-05-27 23:21:17,73.0
job_202205280720_1653693640.2542675,mabi_mabitwauction_SQLs,done,mabi_prod,2022-05-27 23:20:40,2022-05-27 23:25:16,276.0
job_202205280730_1653694256.1079946,prod05_dnsession_SQLs,done,prod05_prod,2022-05-27 23:30:56,2022-05-27 23:35:54,298.0
job_202205280733_1653694403.5656447,prod05_dnsession_SQLs,done,prod05_prod,2022-05-27 23:33:23,2022-05-27 23:37:02,219.0
job_202205280736_1653694581.239983,prod06_prod06_SQLs,done,prod06_prod,2022-05-27 23:36:21,2022-05-27 23:45:33,552.0
job_202205280736_1653694581.8589804,prod05_dnsession_SQLs,done,prod05_prod,2022-05-27 23:36:21,2022-05-27 23:49:37,796.0
job_202205280736_1653694607.716024,prod06_prod06_SQLs,done,prod06_prod,2022-05-27 23:36:47,2022-05-27 23:41:25,278.0
job_202205280736_1653694617.2761738,prod05_dnsession_SQLs,done,prod05_prod,2022-05-27 23:36:57,2022-05-27 23:42:46,349.0
job_202205280737_1653694625.0392637,prod06_prod06_SQLs,done,prod06_prod,2022-05-27 23:37:05,2022-05-27 23:53:26,981.0
job_202205280737_1653694637.8686469,prod06_nx_messenger00_SQLs,done,prod06_prod,2022-05-27 23:37:17,2022-05-27 23:40:15,178.0
job_202205280737_1653694638.3574202,prod06_prod06_SQLs,done,prod06_prod,2022-05-27 23:37:18,2022-05-27 23:40:31,193.0
job_202205280737_1653694655.0491858,prod06_nx_messenger00_SQLs,done,prod06_prod,2022-05-27 23:37:35,2022-05-27 23:40:29,174.0
job_202205280737_1653694655.954343,prod06_nx_messenger00_SQLs,done,prod06_prod,2022-05-27 23:37:36,2022-05-27 23:43:46,370.0
job_202205280738_1653694694.9819891,prod06_nx_messenger00_SQLs,done,prod06_prod,2022-05-27 23:38:15,2022-05-27 23:43:02,287.0
job_202205280738_1653694730.4217505,prod05_dnsession_SQLs,done,prod05_prod,2022-05-27 23:38:50,2022-05-27 23:47:14,504.0
job_202205280739_1653694747.4866574,prod05_dnsession_SQLs,done,prod05_prod,2022-05-27 23:39:07,2022-05-27 23:43:56,289.0
job_202205280739_1653694750.8426688,mabi_mabitwmabinogi_SQLs,done,mabi_prod,2022-05-27 23:39:10,2022-05-27 23:50:58,708.0
job_202205280739_1653694764.4291017,mabi_mabitwmabinogi_SQLs,done,mabi_prod,2022-05-27 23:39:24,2022-05-27 23:44:42,318.0
job_202205280740_1653694803.3914683,mabi_authdb_SQLs,done,mabi_prod,2022-05-27 23:40:03,2022-05-27 23:43:34,211.0
job_202205280743_1653695002.9696553,mabi_itemstorage_SQLs,done,mabi_prod,2022-05-27 23:43:23,2022-05-27 23:45:23,120.0
job_202205280744_1653695076.0468967,prod01_user_SQLs,done,prod01_prod,2022-05-27 23:44:36,2022-05-28 00:18:46,2050.0
job_202205280745_1653695106.8771038,mabi_mabitaiwanstorage_SQLs,done,mabi_prod,2022-05-27 23:45:06,2022-05-27 23:47:56,170.0
job_202205280745_1653695121.1038995,prod01_club_SQLs,done,prod01_prod,2022-05-27 23:45:21,2022-05-27 23:46:24,63.0
job_202205280746_1653695178.609807,mabi_mabiguild2_SQLs,done,mabi_prod,2022-05-27 23:46:18,2022-05-27 23:47:50,92.0
job_202205280747_1653695234.4009824,mabi_messengerDB_SQLs,done,mabi_prod,2022-05-27 23:47:14,2022-05-27 23:48:43,89.0
job_202205280747_1653695253.481807,mabi_messengerDB_SQLs,done,mabi_prod,2022-05-27 23:47:33,2022-05-27 23:48:47,74.0
job_202205280748_1653695293.3336778,mabi_mabi_log_SQLs,done,mabi_prod,2022-05-27 23:48:13,2022-05-27 23:48:54,41.0
job_202205280749_1653695395.308921,mabi_mabitwauction_SQLs,done,mabi_prod,2022-05-27 23:49:55,2022-05-27 23:56:01,366.0
job_202205280750_1653695401.9747384,prod01_messenger_SQLs,done,prod01_prod,2022-05-27 23:50:02,2022-05-27 23:56:05,363.0
job_202205280750_1653695440.6593833,prod06_db_storage_SQLs,done,prod06_prod,2022-05-27 23:50:40,2022-05-27 23:57:48,428.0
job_202205280751_1653695491.4860609,prod06_db_storage_SQLs,done,prod06_prod,2022-05-27 23:51:31,2022-05-27 23:58:12,401.0
job_202205280756_1653695783.1732702,prod05_dnstaging_SQLs,done,prod05_prod,2022-05-27 23:56:23,2022-05-28 00:08:52,749.0
job_202205280758_1653695900.7725034,prod06_prod06_log_SQLs,done,prod06_prod,2022-05-27 23:58:20,2022-05-28 00:13:24,904.0
job_202205280759_1653695941.70485,prod06_prod06_log_SQLs,done,prod06_prod,2022-05-27 23:59:01,2022-05-28 00:14:32,931.0
job_202205280759_1653695959.9094834,prod05_dnstaging_SQLs,error,prod05_prod,2022-05-27 23:59:19,2022-05-28 00:04:33,314.0
job_202205280804_1653696274.9864404,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-28 00:04:35,2022-05-28 00:10:27,352.0
job_202205280804_1653696294.5412447,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-28 00:04:54,2022-05-28 00:10:11,317.0
job_202205280804_1653696298.7129834,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-28 00:04:58,2022-05-28 00:08:54,236.0
job_202205280805_1653696301.745509,mabi_mabitwmabinogi_SQLs,done,mabi_prod,2022-05-28 00:05:01,2022-05-28 00:19:27,866.0
job_202205280805_1653696313.3980029,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-28 00:05:13,2022-05-28 00:08:46,213.0
job_202205280805_1653696317.375182,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-28 00:05:17,2022-05-28 00:08:12,175.0
job_202205280805_1653696321.478529,mabi_mabitwmabinogi_SQLs,done,mabi_prod,2022-05-28 00:05:21,2022-05-28 00:10:45,324.0
job_202205280808_1653696494.1694224,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-28 00:08:14,2022-05-28 00:11:22,188.0
job_202205280808_1653696506.948576,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-28 00:08:26,2022-05-28 00:11:12,166.0
job_202205280808_1653696511.0086224,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-28 00:08:31,2022-05-28 00:11:03,152.0
job_202205280808_1653696524.0978694,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-28 00:08:44,2022-05-28 00:11:48,184.0
job_202205280808_1653696528.5453563,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-28 00:08:48,2022-05-28 00:10:47,119.0
job_202205280812_1653696730.6645372,prod06_prod06_SQLs,done,prod06_prod,2022-05-28 00:12:10,2022-05-28 00:22:51,641.0
job_202205280812_1653696738.7257576,prod06_prod06_SQLs,done,prod06_prod,2022-05-28 00:12:18,2022-05-28 00:14:38,140.0
job_202205280812_1653696742.7961674,prod06_prod06_SQLs,done,prod06_prod,2022-05-28 00:12:22,2022-05-28 00:23:49,687.0
job_202205280812_1653696752.0386298,prod06_prod06_SQLs,done,prod06_prod,2022-05-28 00:12:32,2022-05-28 00:15:38,186.0
job_202205280812_1653696753.7267284,prod06_nx_messenger00_SQLs,done,prod06_prod,2022-05-28 00:12:33,2022-05-28 00:14:43,130.0
job_202205280812_1653696768.8947556,prod06_nx_messenger00_SQLs,done,prod06_prod,2022-05-28 00:12:48,2022-05-28 00:14:55,127.0
job_202205280812_1653696773.5264354,prod06_nx_messenger00_SQLs,done,prod06_prod,2022-05-28 00:12:53,2022-05-28 00:17:56,303.0
job_202205280813_1653696786.1991923,prod06_nx_messenger00_SQLs,done,prod06_prod,2022-05-28 00:13:06,2022-05-28 00:20:23,437.0
job_202205280815_1653696953.1024728,prod08_account_SQLs,done,prod08_prod,2022-05-28 00:15:53,2022-05-28 00:15:55,2.0
job_202205280816_1653696962.1929407,prod08_account_SQLs,done,prod08_prod,2022-05-28 00:16:02,2022-05-28 00:20:03,241.0
job_202205280816_1653696962.4180763,prod08_topics_SQLs,done,prod08_prod,2022-05-28 00:16:02,2022-05-28 00:16:04,2.0
job_202205280816_1653696962.6112425,prod08_game_SQLs,done,prod08_prod,2022-05-28 00:16:02,2022-05-28 00:16:04,2.0
job_202205280816_1653697014.469275,prod08_account_SQLs,done,prod08_prod,2022-05-28 00:16:54,2022-05-28 00:16:56,2.0
job_202205280817_1653697039.7168214,prod08_account_SQLs,done,prod08_prod,2022-05-28 00:17:19,2022-05-28 00:20:04,165.0
job_202205280817_1653697039.8877602,prod08_topics_SQLs,done,prod08_prod,2022-05-28 00:17:19,2022-05-28 00:17:22,3.0
job_202205280817_1653697040.0794706,prod08_game_SQLs,done,prod08_prod,2022-05-28 00:17:20,2022-05-28 00:17:22,2.0
job_202205280820_1653697213.8763685,prod08_game_SQLs,done,prod08_prod,2022-05-28 00:20:13,2022-05-28 00:26:08,355.0
job_202205280820_1653697225.915309,prod08_account_SQLs,done,prod08_prod,2022-05-28 00:20:25,2022-05-28 00:22:55,150.0
job_202205280820_1653697246.4130433,prod08_account_SQLs,done,prod08_prod,2022-05-28 00:20:46,2022-05-28 00:25:30,284.0
job_202205280821_1653697273.2659838,prod08_game_SQLs,done,prod08_prod,2022-05-28 00:21:13,2022-05-28 00:27:40,387.0
job_202205280821_1653697280.8577206,prod08_topics_SQLs,done,prod08_prod,2022-05-28 00:21:20,2022-05-28 00:27:16,356.0
job_202205280821_1653697284.6006012,prod08_account_SQLs,done,prod08_prod,2022-05-28 00:21:24,2022-05-28 00:23:24,120.0
job_202205280821_1653697293.546813,prod08_account_SQLs,done,prod08_prod,2022-05-28 00:21:33,2022-05-28 00:25:31,238.0
job_202205280822_1653697328.7126472,prod08_topics_SQLs,done,prod08_prod,2022-05-28 00:22:08,2022-05-28 00:27:21,313.0
job_202205280822_1653697338.916438,prod06_db_storage_SQLs,done,prod06_prod,2022-05-28 00:22:18,2022-05-28 00:27:31,313.0
job_202205280822_1653697342.3129828,prod06_db_storage_SQLs,done,prod06_prod,2022-05-28 00:22:22,2022-05-28 00:28:13,351.0
job_202205280823_1653697391.422405,prod08_game_SQLs,done,prod08_prod,2022-05-28 00:23:11,2022-05-28 00:25:34,143.0
job_202205280823_1653697438.1023283,prod08_game_SQLs,done,prod08_prod,2022-05-28 00:23:58,2022-05-28 00:26:03,125.0
job_202205280826_1653697563.498133,prod08_game_SQLs,done,prod08_prod,2022-05-28 00:26:03,2022-05-28 00:30:28,265.0
job_202205280826_1653697603.7985454,prod08_game_SQLs,done,prod08_prod,2022-05-28 00:26:43,2022-05-28 00:33:01,378.0
job_202205280827_1653697652.367013,prod01_user_SQLs,error,prod01_prod,2022-05-28 00:27:32,2022-05-28 00:40:40,788.0
job_202205280827_1653697652.5222192,prod01_user_SQLs,done,prod01_prod,2022-05-28 00:27:32,2022-05-28 00:41:25,833.0
job_202205280827_1653697652.7065027,prod01_user_SQLs,done,prod01_prod,2022-05-28 00:27:32,2022-05-28 00:40:54,802.0
job_202205280829_1653697794.5306847,prod06_prod06_log_SQLs,done,prod06_prod,2022-05-28 00:29:54,2022-05-28 00:40:58,664.0
job_202205280830_1653697831.53758,prod06_prod06_log_SQLs,done,prod06_prod,2022-05-28 00:30:31,2022-05-28 00:40:37,606.0
job_202205281203_1653710633.583169,prod09_linsession_SQLs,done,prod09_prod,2022-05-28 04:03:53,2022-05-28 04:07:22,209.0
job_202205281334_1653716077.9387612,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-28 05:34:37,2022-05-28 05:35:05,28.0
job_202205281334_1653716079.9654114,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-28 05:34:40,2022-05-28 05:35:07,27.0
job_202205281334_1653716081.8044477,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-28 05:34:41,2022-05-28 05:35:06,25.0
job_202205281334_1653716088.533722,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-28 05:34:48,2022-05-28 05:36:08,80.0
job_202205281334_1653716090.3670168,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-28 05:34:50,2022-05-28 05:35:20,30.0
job_202205281335_1653716111.093267,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-28 05:35:11,2022-05-28 05:36:20,69.0
job_202205281335_1653716112.855634,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-28 05:35:12,2022-05-28 05:35:35,23.0
job_202205281335_1653716121.723508,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-28 05:35:21,2022-05-28 05:36:27,66.0
job_202205281453_1653720807.528828,mabi_authdb_SQLs,done,mabi_prod,2022-05-28 06:53:27,2022-05-28 06:56:13,166.0
job_202205281457_1653721069.688602,mabi_itemstorage_SQLs,done,mabi_prod,2022-05-28 06:57:49,2022-05-28 06:59:24,95.0
job_202205281459_1653721141.884341,mabi_mabitaiwanstorage_SQLs,done,mabi_prod,2022-05-28 06:59:01,2022-05-28 07:02:14,193.0
job_202205281459_1653721190.804436,mabi_mabiguild2_SQLs,done,mabi_prod,2022-05-28 06:59:50,2022-05-28 07:01:16,86.0
job_202205281459_1653721199.1145842,mabi_messengerDB_SQLs,done,mabi_prod,2022-05-28 06:59:59,2022-05-28 07:01:26,87.0
job_202205281500_1653721201.0057163,mabi_messengerDB_SQLs,done,mabi_prod,2022-05-28 07:00:01,2022-05-28 07:01:14,73.0
job_202205281500_1653721209.5926604,mabi_mabi_log_SQLs,done,mabi_prod,2022-05-28 07:00:09,2022-05-28 07:00:56,47.0
job_202205281501_1653721300.5926147,mabi_mabitwauction_SQLs,done,mabi_prod,2022-05-28 07:01:40,2022-05-28 07:04:18,158.0
job_202205281515_1653722135.313006,mabi_mabitwmabinogi_SQLs,done,mabi_prod,2022-05-28 07:15:35,2022-05-28 07:23:28,473.0
job_202205281515_1653722151.682692,mabi_mabitwmabinogi_SQLs,done,mabi_prod,2022-05-28 07:15:51,2022-05-28 07:21:32,341.0
job_202205281516_1653722197.7650294,mabi_authdb_SQLs,done,mabi_prod,2022-05-28 07:16:37,2022-05-28 07:21:20,283.0
job_202205281519_1653722381.4043763,mabi_itemstorage_SQLs,done,mabi_prod,2022-05-28 07:19:41,2022-05-28 07:21:29,108.0
job_202205281520_1653722440.5816553,mabi_mabitaiwanstorage_SQLs,done,mabi_prod,2022-05-28 07:20:40,2022-05-28 07:23:00,140.0
job_202205281521_1653722491.269686,mabi_mabiguild2_SQLs,done,mabi_prod,2022-05-28 07:21:31,2022-05-28 07:22:26,55.0
job_202205281521_1653722507.917056,mabi_messengerDB_SQLs,done,mabi_prod,2022-05-28 07:21:47,2022-05-28 07:22:47,60.0
job_202205281521_1653722510.0043347,mabi_messengerDB_SQLs,done,mabi_prod,2022-05-28 07:21:50,2022-05-28 07:22:41,51.0
job_202205281522_1653722552.0785542,mabi_mabi_log_SQLs,done,mabi_prod,2022-05-28 07:22:32,2022-05-28 07:22:55,23.0
job_202205281523_1653722604.4084783,mabi_mabitwauction_SQLs,done,mabi_prod,2022-05-28 07:23:24,2022-05-28 07:26:02,158.0
job_202205281540_1653723600.770203,mabi_mabitwmabinogi_SQLs,done,mabi_prod,2022-05-28 07:40:00,2022-05-28 07:50:10,610.0
job_202205281540_1653723613.4020731,mabi_mabitwmabinogi_SQLs,done,mabi_prod,2022-05-28 07:40:13,2022-05-28 07:45:12,299.0
job_202205281600_1653724814.9570787,mabi_authdb_SQLs,done,mabi_prod,2022-05-28 08:00:15,2022-05-28 08:03:59,224.0
job_202205281604_1653725095.2726614,mabi_itemstorage_SQLs,done,mabi_prod,2022-05-28 08:04:55,2022-05-28 08:06:49,114.0
job_202205281605_1653725131.990336,mabi_mabitaiwanstorage_SQLs,done,mabi_prod,2022-05-28 08:05:32,2022-05-28 08:07:52,140.0
job_202205281605_1653725158.829188,mabi_mabiguild2_SQLs,done,mabi_prod,2022-05-28 08:05:58,2022-05-28 08:06:40,42.0
job_202205281606_1653725168.0219626,mabi_messengerDB_SQLs,done,mabi_prod,2022-05-28 08:06:08,2022-05-28 08:07:07,59.0
job_202205281606_1653725170.4299934,mabi_messengerDB_SQLs,done,mabi_prod,2022-05-28 08:06:10,2022-05-28 08:07:04,54.0
job_202205281606_1653725179.490255,mabi_mabi_log_SQLs,done,mabi_prod,2022-05-28 08:06:19,2022-05-28 08:06:50,31.0
job_202205281607_1653725248.0642543,mabi_mabitwauction_SQLs,done,mabi_prod,2022-05-28 08:07:28,2022-05-28 08:12:12,284.0
job_202205281619_1653725983.3768535,mabi_mabitwmabinogi_SQLs,done,mabi_prod,2022-05-28 08:19:43,2022-05-28 08:28:03,500.0
job_202205281619_1653725995.6723213,mabi_mabitwmabinogi_SQLs,done,mabi_prod,2022-05-28 08:19:55,2022-05-28 08:24:32,277.0
job_202205281621_1653726069.284817,mabi_authdb_SQLs,done,mabi_prod,2022-05-28 08:21:09,2022-05-28 08:27:07,358.0
job_202205281624_1653726268.6213405,mabi_itemstorage_SQLs,done,mabi_prod,2022-05-28 08:24:28,2022-05-28 08:26:29,121.0
job_202205281625_1653726309.6994128,mabi_mabitaiwanstorage_SQLs,done,mabi_prod,2022-05-28 08:25:09,2022-05-28 08:28:29,200.0
job_202205281625_1653726337.7966616,mabi_mabiguild2_SQLs,done,mabi_prod,2022-05-28 08:25:37,2022-05-28 08:26:37,60.0
job_202205281625_1653726346.5252657,mabi_messengerDB_SQLs,done,mabi_prod,2022-05-28 08:25:46,2022-05-28 08:27:17,91.0
job_202205281625_1653726349.2765965,mabi_messengerDB_SQLs,done,mabi_prod,2022-05-28 08:25:49,2022-05-28 08:27:14,85.0
job_202205281625_1653726357.8747532,mabi_mabi_log_SQLs,done,mabi_prod,2022-05-28 08:25:57,2022-05-28 08:27:01,64.0
job_202205281626_1653726414.5157075,mabi_mabitwauction_SQLs,done,mabi_prod,2022-05-28 08:26:54,2022-05-28 08:30:44,230.0
job_202205281643_1653727399.9939895,mabi_mabitwmabinogi_SQLs,done,mabi_prod,2022-05-28 08:43:20,2022-05-28 08:53:30,610.0
job_202205281643_1653727413.038269,mabi_mabitwmabinogi_SQLs,done,mabi_prod,2022-05-28 08:43:33,2022-05-28 08:49:40,367.0
job_202205281718_1653729516.6370738,mabi_authdb_SQLs,done,mabi_prod,2022-05-28 09:18:36,2022-05-28 09:23:10,274.0
job_202205281721_1653729702.2793047,mabi_itemstorage_SQLs,done,mabi_prod,2022-05-28 09:21:42,2022-05-28 09:23:46,124.0
job_202205281722_1653729773.7934368,mabi_mabitaiwanstorage_SQLs,done,mabi_prod,2022-05-28 09:22:53,2022-05-28 09:27:33,280.0
job_202205281723_1653729807.5440843,mabi_mabiguild2_SQLs,done,mabi_prod,2022-05-28 09:23:27,2022-05-28 09:24:03,36.0
job_202205281723_1653729815.4344072,mabi_messengerDB_SQLs,done,mabi_prod,2022-05-28 09:23:35,2022-05-28 09:24:13,38.0
job_202205281723_1653729817.4026182,mabi_messengerDB_SQLs,done,mabi_prod,2022-05-28 09:23:37,2022-05-28 09:24:15,38.0
job_202205281723_1653729825.0822237,mabi_mabi_log_SQLs,done,mabi_prod,2022-05-28 09:23:45,2022-05-28 09:24:08,23.0
job_202205281724_1653729856.8189435,mabi_mabitwauction_SQLs,done,mabi_prod,2022-05-28 09:24:16,2022-05-28 09:29:56,340.0
